player,team,team_conf,fip_num,rating_adjustment,conf_diff,adj_fip_num,IP,FIP,adj_FIP
"Nichols, Maddie",ULM,ULM,177,0.7428083783029329,-0.14717837666121936,176.11001324503584,132.5,3.9971736834557436,3.990456802286203
"Heath, Emily",Sacred Heart,Sacred Heart,167,-26.932978523990634,0.5158603139002013,194.44883883789083,146.1,3.804377330479622,3.9922543930250765
"Floyd, Allie",Louisiana Tech,Louisiana Tech,196,5.153256847834739,0.5474613529203501,191.3942045050856,143.3,4.029084571025034,3.99694363944852
"Carr, Kelsey",Seton Hall,Seton Hall,187,-10.457369778663114,0.10948778949584631,197.56685756815898,147.6,3.928262296228664,3.9998534721647
"Hobbs, Lauren",Stetson,Stetson,183,-3.525696567680374,-0.4609294005900566,186.0647671670903,138.4,3.9835789621120856,4.005723233550599
"KIRTPATRICK, Sharla",N.C. A&T,N.C. A&T,141,-7.5009893195797215,-0.07170170237239815,148.42928761720734,110.1,3.9419785778056484,4.009456212839321
"Cowans, Lindsey",LIU,LIU,224,-31.30174399297846,0.8320124847463994,256.13375647772483,189.9,3.840892820638173,4.0101069147810104
"Hornbuckle, Sydney",Colorado St.,Colorado St.,171,12.3507228038737,-0.1232977144883849,158.5259794816379,116.8,4.125365722742381,4.018567601865993
"Rieb, Samantha",Iona,Iona,187,-30.180222559182162,1.0124081432269185,218.19263070240908,155.9,3.860811477397191,4.060892495372874
"King, Francys",Ball St.,Ball St.,230,5.4985115010787435,0.9720589230653492,225.4735474219866,160.5,4.094346433705552,4.066144236957806
"Backes, Lilli",Georgia,Georgia,312,61.541073050383254,-1.2834267214849984,249.17550022813174,176,4.434051899579242,4.07709451451181
"Nelson, Lindsay",Drexel,Drexel,200,-8.21991468538303,0.14347029025388325,208.3633849756369,146.9,4.022795014871031,4.079727519810696
"Miller, Skipp",Ohio,Ohio,280,4.518542595141144,0.9726637831761147,276.454121188035,193.8,4.1061130685444365,4.087816480247403
"Smith, Samantha",Florida A&M,Florida A&M,157,-0.9220417584423606,0.31077059921219247,158.23281235765455,110.9,4.077014437492187,4.088130869932714
"McQueen, Tori",Illinois,Illinois,269,18.253737411022154,0.31268844697378456,251.05895103595165,175.4,4.19496202708002,4.092675544958878
"Greene, Jenna",Presbyterian,Presbyterian,173,-15.84614223340568,-0.022668818555614804,188.82347341485007,131.5,3.976913980464137,4.097244576774784
"Clark, Carlee Jo",UIC,UIC,151,-5.033978319507759,0.32052851285137685,156.35450683235914,107.9,4.060768556416381,4.1103932721935745
"Juett, Tess",Western Caro.,Western Caro.,276,-0.45060143238044,0.17312364534334795,276.6237250777238,188.9,4.122415150938789,4.125717030651461
"Eaglin, Amanda",Army West Point,Army West Point,156,-3.621857419087998,-0.10802968665290637,159.5138277324351,108.6,4.09778871524976,4.13014440339373
"Quintero, Emily",Coppin St.,Coppin St.,144,-12.463683891875844,0.27114291536722895,156.73482680724305,106.3,4.0159812590250645,4.135782075650117
"Taylor, Emma",Yale,Yale,217,-13.636446937192389,0.5043957424384239,231.1408426796308,156.3,4.049680353019596,4.140152794987803
"Cooper, Carly",George Mason,George Mason,216,-0.19840086102885446,0.3277902741499217,216.52619113517878,145.6,4.1448411103684535,4.1484550604727035
"Williams, Savy",North Dakota St.,North Dakota St.,159,-3.427921411822988,0.08211749027359651,162.51003890209657,108.4,4.128114294748649,4.160494727424816
"Moore, Maura",Tulsa,Tulsa,218,13.900190520927728,0.3273365826242782,204.42714606169653,136.3,4.260737686279702,4.16115695305664
"Zabala, Alyssa",Louisville,Louisville,272,40.0705383384125,-0.3584862629513245,231.5709753986362,154.1,4.426412232302976,4.164056459419369
"Weatherford, S.",Evansville,Evansville,160,-12.545074001192527,0.1831801432764106,172.72825414446893,114.8,4.055052849848486,4.165926143789853
"Horton, Natalee",Massachusetts,Massachusetts,212,0.868130888763702,0.26785083299290713,211.3997199442292,140.5,4.170221424004994,4.165948968092035
"Sapp, Avery",Utah Valley,Utah Valley,165,0.4001280044005971,0.5289098336830791,165.1287818292825,109.6,4.166799079406714,4.1679740960972484
"Miller, Martha",Green Bay,Green Bay,143,-12.848403720916341,0.4287437110579306,156.27714743197427,102.8,4.052375210509558,4.181530341170786
"Dunn, Kayla",Georgetown,Georgetown,198,-19.29500784085749,-0.051486951096506375,217.243520889761,139.9,4.07662126730944,4.214173239359196
"O'Donnell, Alyssa",LIU,LIU,175,-26.88613144148031,0.66351360712844,202.54964504860874,130.1,4.006443765975721,4.218201222152575
"Magnanimo, Tessa",Wisconsin,Wisconsin,301,38.068404406779045,0.3368142955698234,263.26840988879076,168.2,4.450860893201554,4.226535149377479
"Marien, Hannah",Stetson,Stetson,241,-7.568308258198329,-0.31378843031926285,248.25451982787908,158.2,4.18471274316044,4.2305693792405865
"Copeland, Brianna",Indiana,Indiana,334,36.21461322590258,0.3022635115822056,298.0876502856797,187.9,4.438865872195238,4.247741073289861
"Bullis, Addy",East Carolina,East Carolina,194,-8.130973589447349,-0.11524166479792074,202.01573192464943,126.4,4.196134753434248,4.2595503541039434
"Gossett, Julia",Purdue,Purdue,188,6.4752902845763165,0.18604816146398193,181.71075787688767,113.5,4.317712292050208,4.2623004671769715
"Savage, Skylar",North Texas,North Texas,218,19.304102709096043,0.4429352965420693,199.13883258744602,124.3,4.415146026691069,4.263406948553064
"Roelling, Randi",California,California,245,36.66700310447393,-0.6291049604629091,207.70389193506315,129.5,4.553216518743862,4.265215684265585
"Jarvis, Addy",Miami (OH),Miami (OH),213,5.1547827578459176,1.213393271423873,209.05861051357797,127.5,4.331912862146088,4.301000003429052
"Spell, Maddie",UNC Greensboro,UNC Greensboro,165,-9.609986913157911,0.2345670153004193,174.84455392845834,106.6,4.209167028352908,4.30151744043976
"Eberle, Madi",Southern Ill.,Southern Ill.,160,-18.444497752093408,0.33971784839160285,178.78421560048503,109,4.129214535108851,4.30154678832431
"Petty, Julia",Central Ark.,Central Ark.,259,-2.5410443794528006,-0.37788238719837314,261.1631619922544,158.3,4.297458549783113,4.3111235023557875
"Wyman, Rylee",NC State,NC State,198,23.84923391627283,-0.6182655650841494,173.53250051864302,104.7,4.552442105361998,4.318750610793164
"Lasey, Shannon",South Dakota St.,South Dakota St.,208,7.183865873300155,0.4884813951917625,201.3046155218916,120.6,4.386034411263247,4.330517127033493
"Workman, Emily",Hampton,Hampton,185,-22.371882862617596,-0.3037346839234539,207.06814817869414,123.9,4.154464255584819,4.332576831684046
"Gonzalez, Jaclyn",Quinnipiac,Quinnipiac,165,-28.737878191794778,0.8154693628389886,194.55334755463377,115.8,4.086195093173213,4.341405348394576
"Haendiges, Sarah",Oregon St.,Oregon St.,193,16.942357692119163,-0.5832996565976353,175.4743426512832,104.2,4.5135319205179965,4.34533943156678
"Powell, Megan",Winthrop,Winthrop,194,-6.9028848250391075,0.2121153279346544,201.11500015297378,117.2,4.316614729241048,4.377322921672565
"McConnell, Morgan",California Baptist,California Baptist,238,-8.524150729887891,-0.02752776051414062,246.49662296937373,142.3,4.333847465924352,4.393556692694371
"Kyte, Lindsey",Kennesaw St.,Kennesaw St.,200,-3.655459453872185,-0.09486235275079626,203.5605971011214,117.4,4.364902139628802,4.395230905396446
"Brown, Ava",Florida,Florida,212,18.683584781784102,-1.6957220225717031,191.62069319564418,110.3,4.5833554518746356,4.398592924183286
"Raye Dark, Makenna",North Carolina,North Carolina,193,8.409840002376717,-0.617726780511582,183.9724332171117,105.7,4.4872470488008815,4.401839605254162
"Sanchez, Julia",Tex. A&M-Commerce,Tex. A&M-Commerce,210,3.746239499591299,-0.8513116195547931,205.4024488808539,117,4.456196421723765,4.416901113013115
"McCard, McKenna",Elon,Elon,203,-3.680850920819393,0.4006114735357731,207.08146239435516,117.8,4.384584389160969,4.4192317779076165
"Tufts, Sierra",Furman,Furman,244,2.4544788961239705,0.35898445561741427,241.90450555949346,137.2,4.439750282828646,4.424476999734575
"Roncone, Sophia",Holy Cross,Holy Cross,253,-24.043230786513796,-0.7778206082670901,276.2654101782467,156.6,4.276905725191689,4.425471562856099
"Stem, Addie",Morehead St.,Morehead St.,219,-6.719048494587518,-0.6769095074539087,225.04213898713363,127,4.385734075670868,4.433309973207352
"Kinney, Kaylin",Nebraska,Nebraska,277,19.439048072117384,0.165893071738875,257.7268449996215,145.4,4.566414035380168,4.433861387509614
"Babik, Sydney",Seton Hall,Seton Hall,181,-5.150843027860313,0.08965336688141355,186.2404963947417,104.5,4.393382043119912,4.443530333978685
"Hamilton, Kasey",Kansas,Kansas,339,44.66398563768572,0.050668096380855364,294.38668245869513,164.2,4.725880047071215,4.454178965820881
"Partain, Jordyn",Samford,Samford,273,4.80807135505735,0.6906173203363525,268.882545965279,147.9,4.507166411841828,4.479326966035736
"Brown, Erin",Towson,Towson,211,-10.445222848618334,0.08432065072010697,221.52954349933844,120,4.419657960185303,4.5074041560131235
"Hendrix, Lindsey",Syracuse,Syracuse,207,10.12904561339638,-0.8985849481911589,195.97236943841244,105.9,4.615998847815143,4.5118663590371675
"McCarroll, Rachel",Dartmouth,Dartmouth,200,2.863080977029366,0.924828089688069,198.0617471126587,104.5,4.5752002249380945,4.556652350418082
"Kostrencich, Addison",Hawaii,Hawaii,229,-17.232407655574196,0.09311364453974026,246.32552130011393,129.8,4.425577323308056,4.559055915758857
"Yoder, Kaylan",Liberty,Liberty,275,21.416899492173904,0.9117167257672545,254.49481723359335,133.9,4.715096098099169,4.561958063996057
"Carcich, Kamryn",Middle Tenn.,Middle Tenn.,317,-13.426633365675123,0.032463694282124866,330.45909705995723,173.8,4.485260184964743,4.56270032915322
"McDermott, Sydney",Valparaiso,Valparaiso,271,-10.383525029256617,0.14187381878325067,281.52539884803986,147.9,4.493643761402342,4.564809406081448
"Knight, Sophia",Toledo,Toledo,302,-2.770796181678603,0.65718225592108,305.4279784375997,158.8,4.56308785103333,4.584674617013177
"Schoonover, Stephanie",Kentucky,Kentucky,360,37.080736002202556,-1.5014305569024378,321.417833440895,167.1,4.815723190586261,4.584830512195447
"Crawford, Christina",St. Thomas (MN),St. Thomas (MN),256,-9.110350021625667,0.13192025470233,265.242270276328,135.4,4.5520188661429595,4.62027787852352
"Reynolds, Mia",San Jose St.,San Jose St.,204,0.7359832187829363,-0.14312183423717928,203.1208949469799,103.4,4.634245323176922,4.625743340072278
"Drerup, Maddie",USC Upstate,USC Upstate,193,-14.650677262343763,0.34755690087874824,207.99823416322252,105.8,4.485521224205467,4.627281471494905
"Barefoot, Laine",Lipscomb,Lipscomb,227,-15.462619920644483,-0.5114269477892182,241.95119297285524,121.9,4.523506743340895,4.646158039262595
"Volpe, Mady",Penn St.,Penn St.,233,17.610425609389807,-0.3079587331130285,215.08161565749717,107.2,4.834832089538537,4.667682981865935
"Abrams, Victoria",ULM,ULM,224,5.635643506306221,-0.17609224686857694,218.1882642468252,108.7,4.7220421981491185,4.668576367853122
"Reeves, Madilyn",Miami (OH),Miami (OH),340,0.8787225836559953,1.22392846788783,340.34520588423186,167.9,4.686339516667337,4.688395537419163
"Toniolo, Christina",UIC,UIC,269,-18.20465278562149,0.4205069033088643,287.62515968893035,140.6,4.574553645344146,4.707022775421887
"Murphy, Bridie",Ball St.,Ball St.,308,7.811547582142957,1.0647021388593294,301.25315455671637,144.5,4.792812516125326,4.746121544199488
"Baker, Libby",Troy,Troy,365,10.745358247675531,0.003966868108628143,354.2586086204331,169.7,4.812179075879666,4.7488827212564075
"Nuechterlein, Megan",Kent St.,Kent St.,330,-8.864485122831445,0.6354853048055225,339.499970427637,161.8,4.700879633032439,4.75959391256048
"Graham, Kylee",Toledo,Toledo,214,-8.88000459441302,0.6670716228510111,223.54707621726402,104.1,4.717040284873104,4.808750911359789
"Silva, Aissa",Arizona,Arizona,352,36.67086803704812,-0.4287913471217697,314.9003406158301,146.6,5.062416032036145,4.809348778392421
"Griffin, Hailey",Indiana St.,Indiana St.,212,-10.571084661008243,0.2362491276800664,222.80733378868828,103.2,4.715588192743443,4.8203104193780195
"Adams, Jalen",Iowa,Iowa,342,2.0163932806910383,0.23321126355690933,340.21681798286585,156.4,4.848025394115397,4.836623974568504
"Lemire, Payton",Col. of Charleston,Col. of Charleston,200,-22.914688973120853,0.2480347346997688,223.16272370782062,102.2,4.618271789278584,4.8449129214490405
"Jones, Deborah",Arizona St.,Arizona St.,310,23.149210099957756,-0.5085780785075728,286.34221182153465,130.4,5.038625240348902,4.857200484379076
"Zellien, Ellie",UNLV,UNLV,318,-0.3596939127900413,-0.38205222245536846,317.9776416903347,143.2,4.881995017913423,4.881838884466039
"Walters, Macy",Akron,Akron,267,-5.668152752928165,0.6859672638325365,273.3541200167607,120.3,4.880775998423042,4.933594951180821
"Mancha, Jaileen",New Mexico St.,New Mexico St.,268,-3.3451117054188027,0.6088746921676731,271.95398639758645,119.5,4.904002451119752,4.93709020340081
"Wright, Maddy",Texas Tech,Texas Tech,280,33.31087312452772,-0.02356219000120106,246.66556468547108,108.2,5.249124996537737,4.941043339287008
"Miller, Devon",Fordham,Fordham,327,-24.329281374331373,0.5077862924374041,351.83706766676875,151.4,4.821166106376408,4.985215430463388
"Stefanoni, Olivia",Pittsburgh,Pittsburgh,270,11.364907835905663,-0.3869858981680865,258.24810626592625,106.6,5.1941576474898685,5.083914741916944
"Guest, McKenna",New Mexico,New Mexico,352,6.995372921269681,-0.2326868263339135,344.7719402523964,142.1,5.138453409399472,5.087587401323443
"Chapin, Maggie",Longwood,Longwood,383,4.15646150520377,0.7116964102485251,379.55523490504476,153,5.164592600708179,5.142077796165988
"Garcia, Ellie",Oregon St.,Oregon St.,308,13.825388670472604,-0.7125919017031035,293.4620194278243,118,5.271494118377394,5.148290893189464
"Parker, Julia",Georgetown,Georgetown,253,-24.865523979176427,-0.13939837741280325,277.7261256017636,110.2,4.957150398176834,5.181525403637483
"Pitts, Hannah",Mercer,Mercer,275,-0.7548439312643697,0.48031799883239396,276.23516193009675,109.6,5.170448714443211,5.181718440082779
"Kelly, McKenna",Col. of Charleston,Col. of Charleston,302,-9.358649437007024,0.23754312873790764,311.59619256574496,122.1,5.1347071002344435,5.21329999594079
"Sackett, Lauren",Indiana St.,Indiana St.,273,-1.1285295922374954,0.3189288055846752,274.4474583978222,105.1,5.258850792408583,5.272622994100516
"Miener, Samantha",Austin Peay,Austin Peay,285,12.974731247138669,-0.25216516914634324,271.773103583715,103.8,5.406989366736363,5.279562618987953
"Feringa, Bub",Marshall,Marshall,400,6.645979651688089,0.2058754974590309,393.55989584577094,147.5,5.373189033631631,5.329527310552112
"Stoddard, Miranda",Arizona,Arizona,378,32.185585910979306,-0.4389944332468356,345.3754196557739,127.1,5.635360818826793,5.378676473081505
"Harness, Sarah",Nebraska,Nebraska,332,12.233169667473108,0.12058964323730874,319.88741997576415,115.3,5.540769553131241,5.435716820917574
"Gilbert, Jamie",UTSA,UTSA,404,-1.1929684985984865,0.0723964376966162,405.2653649362951,144.9,5.449454371503453,5.4581870487725705
"Kavanagh, Jordan",Detroit Mercy,Detroit Mercy,269,-17.188879298177383,0.6080191632432598,286.79689846142065,102.2,5.293418560315766,5.467556510036125
"Brown, Taniyah",Memphis,Memphis,394,13.62296875709774,0.290015399059301,380.6670466419616,133.7,5.608220662753242,5.50849775057644
"Meshnick, Hannah",Illinois St.,Illinois St.,390,-24.706910656335083,0.5334836864608452,415.2403943427959,135.3,5.5438079971402185,5.730359322659774
"Johnston, Gracie",Missouri St.,Missouri St.,450,-12.921934773156375,0.613669167013161,463.5356039401695,150.8,5.645409507488575,5.735168154306674
"Holman, Alexa",IUPUI,IUPUI,499,-18.174569759634448,0.7211965805099411,517.8957663401444,166.5,5.658321623848967,5.77180970997596
"Croyle, Haley",Akron,Akron,317,-5.127703073383335,0.7768348330039199,322.90453790638725,100.2,5.824997281542588,5.883924805558429
"Dix, Emily",New Mexico St.,New Mexico St.,376,-13.179824641154225,0.45956014399410977,389.6393847851483,120.5,5.781656577059438,5.8948464922888855
"Boulware, Sydney",Georgia St.,Georgia St.,464,-9.7926828857815,-0.16174598571124288,473.63093690007025,145,5.86132462685197,5.927744881335213
"Eubanks, Ashanti",N.C. Central,N.C. Central,361,-15.473904947023994,0.8558073652483578,377.32971231227236,113,5.856014892338695,6.000525620765885
"Rice, Savannah",Marshall,Marshall,435,14.3085629453301,0.33841720151451665,421.0298542561844,122,6.226898397343773,6.112389006001022
"Smith, Shelby",Houston,Houston,533,50.73564233871837,-0.1404373137565276,482.1239203475251,137.7,6.532058105428586,6.162587664960359
"Wiles, Lauren",Illinois,Illinois,393,12.505649215651289,0.1894851708945606,380.6838359552433,104.8,6.41132462685197,6.29380397756994
"Brennan, Kristen",Saint Peter's,Saint Peter's,436,-18.07034186535866,0.6189369155805602,454.6892787809392,119.9,6.297688263215607,6.453562147960721
"Adams , Kayla",Ark.-Pine Bluff,Ark.-Pine Bluff,-203,-14.995646734458587,NA,NA,139.3,1.204038194691166,NA
"Albrecht, Jackie",North Dakota,North Dakota,151,-13.607519090579851,NA,NA,160.8,3.600379353220129,NA
"Ballenger, Ameenah",UMES,UMES,166,-29.968838738608614,NA,NA,129.1,3.9471495687574696,NA
"Basinger, Reese",Winthrop,Winthrop,5,-5.4598068271024,NA,NA,176,2.6897337177610607,NA
"Beasley, Cris'Deona",Alabama A&M,Alabama A&M,84,-11.339126473570992,NA,NA,102.1,3.484047447615927,NA
"Bibbs, Charity",Alabama St.,Alabama St.,48,-3.647595071277681,NA,NA,147.9,2.9858682373996372,NA
"Brinka, Emmalyn",Montana,Montana,183,-18.64855042918641,NA,NA,109.4,4.334085138734968,NA
"Campbell, Sydney",Oakland,Oakland,-1,-13.801443105376833,NA,NA,187.8,2.655999813220447,NA
"Frost, Allicitie",Portland St.,Portland St.,147,-9.065100377023487,NA,NA,101.3,4.112459868707844,NA
"Kimball, Grace",Portland St.,Portland St.,54,-18.829520104092705,NA,NA,150.4,3.0203671800434595,NA
"Manus, Caitlyn",Tennessee St.,Tennessee St.,129,-18.50290541434868,NA,NA,144.4,3.5546764274059868,NA
"Parker, Kiri",Alcorn,Alcorn,257,-15.253484037541641,NA,NA,107.9,5.043159659289412,NA
"Richard, Dacia",Grambling,Grambling,7,-19.537434037373313,NA,NA,107.8,2.726259691787035,NA
"Salazar, Victoria",Jackson St.,Jackson St.,77,-20.804252372168282,NA,NA,201.6,3.0432690712964146,NA
"Smith, Isabella",Campbell,Campbell,-65,-16.87573676905117,NA,NA,215.9,2.360259318839001,NA
"Veber, Jenna",Murray St.,Murray St.,-47,-30.975794829693317,NA,NA,209.7,2.43719491774372,NA
"Waggoner, Skylar",Jacksonville,Jacksonville,72,-11.501332406292105,NA,NA,129.9,3.2155971441729863,NA
